duration,pdays,emp.var.rate,euribor3m,nr.employed,y_n
337.0,999.0,1.4,4.965,5228.1,0.0
97.0,999.0,1.4,4.964,5228.1,0.0
74.0,999.0,1.1,4.858,5191.0,0.0
152.0,999.0,-1.8,1.291,5099.1,0.0
28.0,999.0,1.4,4.963,5228.1,0.0
107.0,999.0,1.4,4.96,5228.1,0.0
60.0,999.0,-0.1,4.076,5195.8,0.0
77.0,999.0,-1.8,1.281,5099.1,0.0
301.0,999.0,1.4,4.963,5228.1,0.0
68.0,999.0,1.4,4.964,5228.1,0.0
141.0,999.0,-1.8,1.415,5099.1,0.0
79.0,999.0,1.1,4.859,5191.0,0.0
79.0,999.0,1.4,4.865,5228.1,0.0
331.0,999.0,1.1,4.856,5191.0,0.0
86.0,999.0,-0.1,4.076,5195.8,0.0
172.0,999.0,-1.8,1.405,5099.1,0.0
70.0,999.0,-0.1,4.12,5195.8,0.0
83.0,999.0,-2.9,1.26,5076.2,0.0
182.0,999.0,1.4,4.968,5228.1,0.0
416.0,999.0,1.4,4.961,5228.1,0.0
167.0,999.0,-1.8,1.25,5099.1,0.0
131.0,999.0,1.1,4.858,5191.0,0.0
107.0,999.0,1.4,4.962,5228.1,0.0
119.0,999.0,-1.8,1.244,5099.1,0.0
623.0,999.0,-0.1,4.191,5195.8,0.0
306.0,999.0,-1.8,1.266,5099.1,0.0
192.0,999.0,1.1,4.856,5191.0,0.0
215.0,6.0,-1.1,1.032,4963.6,1.0
96.0,999.0,1.1,4.857,5191.0,0.0
400.0,999.0,1.4,4.963,5228.1,0.0
125.0,999.0,-0.1,4.076,5195.8,0.0
203.0,999.0,1.4,4.963,5228.1,0.0
81.0,999.0,1.4,4.959,5228.1,0.0
82.0,999.0,1.1,4.86,5191.0,0.0
104.0,999.0,-1.8,1.405,5099.1,1.0
257.0,999.0,1.1,4.86,5191.0,0.0
55.0,999.0,1.4,4.959,5228.1,0.0
110.0,999.0,-1.8,1.266,5099.1,0.0
175.0,1.0,-1.7,0.899,4991.6,1.0
623.0,999.0,-1.8,1.327,5099.1,1.0
250.0,999.0,1.4,4.963,5228.1,0.0
567.0,999.0,-2.9,1.072,5076.2,1.0
254.0,999.0,-1.8,1.266,5099.1,0.0
222.0,999.0,1.4,4.963,5228.1,0.0
1777.0,999.0,1.1,4.856,5191.0,1.0
199.0,999.0,1.4,4.962,5228.1,0.0
78.0,999.0,1.1,4.857,5191.0,0.0
456.0,999.0,-0.1,4.12,5195.8,0.0
108.0,999.0,1.1,4.857,5191.0,0.0
363.0,999.0,1.4,4.965,5228.1,0.0
206.0,999.0,-0.1,4.021,5195.8,0.0
103.0,999.0,1.1,4.858,5191.0,0.0
124.0,999.0,1.4,4.958,5228.1,0.0
548.0,999.0,-1.8,1.405,5099.1,0.0
7.0,999.0,-1.8,1.299,5099.1,0.0
305.0,999.0,1.1,4.859,5191.0,0.0
614.0,999.0,-1.8,1.344,5099.1,0.0
134.0,999.0,1.4,4.962,5228.1,0.0
104.0,999.0,-1.8,1.291,5099.1,0.0
420.0,999.0,1.4,4.957,5228.1,1.0
108.0,999.0,1.1,4.857,5191.0,0.0
140.0,999.0,1.1,4.857,5191.0,0.0
519.0,9.0,-1.7,0.899,4991.6,1.0
239.0,999.0,1.4,4.963,5228.1,0.0
181.0,999.0,1.1,4.858,5191.0,0.0
22.0,999.0,1.4,4.968,5228.1,0.0
396.0,999.0,1.4,4.96,5228.1,0.0
333.0,999.0,-0.1,4.191,5195.8,0.0
319.0,999.0,1.4,4.967,5228.1,0.0
336.0,15.0,-1.8,0.688,5008.7,1.0
74.0,999.0,1.4,4.963,5228.1,0.0
73.0,999.0,-1.8,1.498,5099.1,0.0
214.0,999.0,1.1,4.864,5191.0,0.0
228.0,999.0,1.4,4.963,5228.1,0.0
69.0,999.0,1.4,4.962,5228.1,0.0
63.0,999.0,-0.1,4.153,5195.8,0.0
345.0,999.0,-1.8,1.405,5099.1,0.0
413.0,999.0,-1.8,1.281,5099.1,0.0
23.0,999.0,-1.8,1.25,5099.1,0.0
1348.0,999.0,-1.8,1.405,5099.1,1.0
393.0,999.0,-2.9,1.235,5076.2,1.0
374.0,999.0,-1.8,1.405,5099.1,0.0
284.0,999.0,-1.8,1.299,5099.1,0.0
227.0,999.0,-2.9,0.873,5076.2,1.0
146.0,999.0,1.1,4.857,5191.0,0.0
613.0,999.0,1.4,4.957,5228.1,0.0
37.0,999.0,1.4,4.968,5228.1,0.0
36.0,999.0,-1.8,1.244,5099.1,0.0
65.0,999.0,1.4,4.961,5228.1,0.0
164.0,999.0,1.4,4.957,5228.1,0.0
221.0,999.0,-1.8,1.435,5099.1,0.0
662.0,999.0,1.4,4.962,5228.1,1.0
191.0,999.0,1.4,4.962,5228.1,0.0
341.0,999.0,-1.8,0.697,5008.7,0.0
109.0,999.0,1.4,4.866,5228.1,0.0
82.0,999.0,-1.8,1.334,5099.1,0.0
505.0,999.0,1.1,4.857,5191.0,0.0
793.0,999.0,-1.8,1.281,5099.1,0.0
1056.0,999.0,1.4,4.968,5228.1,1.0
170.0,999.0,1.4,4.864,5228.1,0.0
151.0,999.0,-1.8,1.25,5099.1,0.0
899.0,999.0,1.1,4.858,5191.0,0.0
217.0,999.0,1.4,4.864,5228.1,0.0
129.0,999.0,1.4,4.959,5228.1,0.0
113.0,999.0,1.4,4.962,5228.1,0.0
346.0,999.0,1.4,4.961,5228.1,0.0
317.0,999.0,1.4,4.96,5228.1,0.0
173.0,999.0,1.4,4.96,5228.1,0.0
181.0,999.0,1.1,4.857,5191.0,0.0
1121.0,999.0,-0.1,4.191,5195.8,0.0
332.0,999.0,-1.8,1.41,5099.1,0.0
174.0,999.0,1.1,4.857,5191.0,0.0
230.0,999.0,1.1,4.857,5191.0,0.0
623.0,6.0,-2.9,0.879,5076.2,1.0
862.0,999.0,1.4,4.962,5228.1,1.0
177.0,999.0,-1.8,1.281,5099.1,0.0
453.0,999.0,-1.8,1.291,5099.1,0.0
207.0,999.0,1.4,4.966,5228.1,0.0
119.0,999.0,1.4,4.962,5228.1,0.0
825.0,999.0,-0.1,4.153,5195.8,0.0
79.0,999.0,-1.8,1.281,5099.1,0.0
106.0,999.0,1.4,4.959,5228.1,0.0
153.0,999.0,-1.8,1.299,5099.1,0.0
126.0,999.0,-1.8,1.663,5099.1,1.0
54.0,999.0,-1.8,1.334,5099.1,0.0
75.0,999.0,1.4,4.963,5228.1,0.0
157.0,999.0,1.1,4.857,5191.0,0.0
87.0,999.0,-1.8,1.313,5099.1,0.0
206.0,999.0,-0.1,4.153,5195.8,0.0
193.0,8.0,-1.8,1.365,5099.1,0.0
385.0,999.0,1.4,4.96,5228.1,0.0
41.0,999.0,-0.1,4.921,5195.8,0.0
823.0,999.0,1.4,4.962,5228.1,0.0
220.0,999.0,-1.8,1.405,5099.1,0.0
647.0,999.0,1.4,4.961,5228.1,0.0
765.0,999.0,-1.8,1.435,5099.1,0.0
929.0,999.0,1.1,4.855,5191.0,1.0
173.0,999.0,1.4,4.961,5228.1,0.0
306.0,999.0,1.4,4.964,5228.1,0.0
1153.0,999.0,1.4,4.962,5228.1,1.0
181.0,999.0,1.1,4.857,5191.0,0.0
123.0,999.0,-2.9,1.029,5076.2,0.0
238.0,3.0,-1.7,0.723,4991.6,0.0
140.0,999.0,-2.9,0.869,5076.2,0.0
673.0,999.0,-1.8,1.291,5099.1,0.0
50.0,999.0,1.4,4.966,5228.1,0.0
90.0,999.0,-1.8,1.354,5099.1,0.0
280.0,999.0,1.1,4.855,5191.0,0.0
76.0,999.0,-0.1,4.191,5195.8,0.0
694.0,999.0,1.1,4.857,5191.0,1.0
587.0,999.0,1.4,4.963,5228.1,0.0
61.0,999.0,1.1,4.86,5191.0,0.0
847.0,2.0,-3.4,0.739,5017.5,1.0
176.0,999.0,1.4,4.965,5228.1,0.0
122.0,999.0,-2.9,1.029,5076.2,0.0
96.0,999.0,1.4,4.864,5228.1,0.0
81.0,999.0,1.4,4.968,5228.1,0.0
254.0,999.0,-1.8,1.313,5099.1,0.0
750.0,999.0,1.1,4.855,5191.0,0.0
202.0,999.0,1.4,4.962,5228.1,0.0
235.0,999.0,1.4,4.864,5228.1,0.0
36.0,999.0,1.4,4.965,5228.1,0.0
31.0,999.0,1.4,4.966,5228.1,0.0
248.0,999.0,1.4,4.967,5228.1,0.0
22.0,999.0,1.1,4.859,5191.0,0.0
58.0,999.0,1.4,4.963,5228.1,0.0
156.0,999.0,-1.8,1.299,5099.1,0.0
57.0,999.0,1.4,4.961,5228.1,0.0
118.0,999.0,-1.8,1.41,5099.1,0.0
64.0,999.0,-1.8,1.25,5099.1,0.0
162.0,999.0,-1.8,1.327,5099.1,0.0
85.0,999.0,-1.8,1.334,5099.1,0.0
14.0,999.0,-1.8,1.25,5099.1,0.0
109.0,6.0,-3.4,0.722,5017.5,0.0
345.0,999.0,1.4,4.96,5228.1,0.0
114.0,999.0,1.4,4.962,5228.1,0.0
221.0,999.0,-0.1,4.021,5195.8,0.0
246.0,999.0,1.4,4.963,5228.1,0.0
16.0,999.0,-1.8,1.281,5099.1,0.0
147.0,999.0,1.1,4.855,5191.0,0.0
243.0,999.0,1.4,4.964,5228.1,0.0
152.0,999.0,1.4,4.96,5228.1,0.0
306.0,999.0,1.4,4.962,5228.1,0.0
69.0,999.0,1.4,4.961,5228.1,0.0
112.0,999.0,-1.8,1.266,5099.1,0.0
163.0,999.0,-1.8,1.405,5099.1,0.0
722.0,999.0,-1.7,0.715,4991.6,0.0
222.0,999.0,1.4,4.866,5228.1,0.0
141.0,999.0,1.4,4.963,5228.1,0.0
313.0,999.0,-1.8,1.327,5099.1,0.0
94.0,999.0,1.4,4.965,5228.1,0.0
297.0,999.0,-1.8,1.266,5099.1,0.0
313.0,999.0,1.4,4.962,5228.1,0.0
295.0,999.0,1.1,4.859,5191.0,0.0
17.0,999.0,1.4,4.962,5228.1,0.0
120.0,999.0,1.4,4.967,5228.1,0.0
202.0,999.0,1.1,4.857,5191.0,0.0
139.0,999.0,-0.1,4.153,5195.8,0.0
165.0,999.0,-0.1,4.153,5195.8,0.0
282.0,999.0,1.4,4.959,5228.1,0.0
408.0,999.0,-0.1,4.076,5195.8,0.0
262.0,999.0,-1.8,1.299,5099.1,0.0
44.0,999.0,1.4,4.962,5228.1,0.0
134.0,999.0,1.1,4.86,5191.0,0.0
278.0,999.0,1.1,4.855,5191.0,0.0
152.0,999.0,-1.8,1.281,5099.1,0.0
217.0,999.0,-1.8,1.25,5099.1,0.0
80.0,999.0,1.4,4.962,5228.1,0.0
54.0,999.0,-3.4,0.739,5017.5,0.0
236.0,999.0,1.4,4.962,5228.1,0.0
121.0,999.0,-3.4,0.813,5017.5,1.0
427.0,999.0,1.4,4.965,5228.1,0.0
77.0,999.0,1.4,4.968,5228.1,0.0
165.0,999.0,1.4,4.963,5228.1,0.0
144.0,999.0,1.1,4.857,5191.0,0.0
112.0,999.0,1.1,4.857,5191.0,0.0
159.0,11.0,-1.8,1.299,5099.1,0.0
566.0,999.0,1.1,4.859,5191.0,0.0
106.0,999.0,1.4,4.963,5228.1,0.0
278.0,999.0,-1.8,1.548,5099.1,1.0
104.0,999.0,-1.8,1.41,5099.1,0.0
430.0,999.0,1.4,4.97,5228.1,0.0
259.0,999.0,1.4,4.962,5228.1,0.0
203.0,999.0,-1.8,1.334,5099.1,0.0
13.0,999.0,1.4,4.962,5228.1,0.0
69.0,999.0,1.4,4.96,5228.1,0.0
736.0,999.0,1.4,4.962,5228.1,0.0
103.0,999.0,1.4,4.963,5228.1,0.0
105.0,999.0,-1.8,1.266,5099.1,0.0
247.0,999.0,1.4,4.963,5228.1,0.0
1241.0,999.0,1.4,4.964,5228.1,1.0
276.0,10.0,-1.8,1.244,5099.1,0.0
462.0,999.0,1.4,4.963,5228.1,0.0
85.0,999.0,1.4,4.962,5228.1,0.0
170.0,999.0,-3.4,0.716,5017.5,0.0
213.0,999.0,-1.8,1.244,5099.1,0.0
179.0,999.0,-0.1,4.076,5195.8,0.0
81.0,999.0,-1.8,1.313,5099.1,0.0
1110.0,999.0,1.4,4.968,5228.1,0.0
156.0,9.0,-1.8,1.41,5099.1,0.0
241.0,999.0,1.1,4.855,5191.0,0.0
33.0,999.0,1.4,4.962,5228.1,0.0
934.0,999.0,-1.8,1.25,5099.1,1.0
221.0,999.0,-1.8,1.453,5099.1,0.0
51.0,999.0,-1.8,1.25,5099.1,0.0
10.0,999.0,-0.1,4.021,5195.8,0.0
230.0,999.0,1.4,4.959,5228.1,0.0
286.0,999.0,1.4,4.962,5228.1,0.0
46.0,999.0,1.4,4.968,5228.1,0.0
201.0,999.0,1.4,4.966,5228.1,0.0
82.0,999.0,-3.4,0.739,5017.5,0.0
350.0,999.0,-1.8,1.327,5099.1,0.0
423.0,999.0,1.1,4.855,5191.0,0.0
145.0,999.0,1.4,4.962,5228.1,0.0
188.0,999.0,-1.1,0.879,4963.6,1.0
59.0,999.0,1.4,4.963,5228.1,0.0
68.0,999.0,1.4,4.96,5228.1,0.0
800.0,999.0,1.4,4.967,5228.1,0.0
131.0,999.0,-1.8,1.266,5099.1,1.0
89.0,999.0,1.1,4.86,5191.0,0.0
126.0,999.0,-3.4,0.731,5017.5,0.0
256.0,999.0,1.4,4.864,5228.1,0.0
298.0,999.0,-1.7,0.886,4991.6,0.0
126.0,999.0,-0.1,4.12,5195.8,0.0
126.0,999.0,1.4,4.865,5228.1,0.0
206.0,999.0,1.4,4.961,5228.1,0.0
479.0,999.0,-1.8,1.41,5099.1,0.0
93.0,999.0,1.4,4.964,5228.1,0.0
142.0,999.0,-1.8,1.405,5099.1,0.0
50.0,999.0,1.4,4.967,5228.1,0.0
254.0,999.0,-0.1,4.021,5195.8,0.0
67.0,999.0,1.1,4.864,5191.0,0.0
8.0,999.0,-1.8,1.266,5099.1,0.0
34.0,999.0,-1.8,1.445,5099.1,0.0
45.0,999.0,1.4,4.967,5228.1,0.0
106.0,999.0,1.1,4.856,5191.0,0.0
57.0,999.0,1.1,4.857,5191.0,0.0
258.0,999.0,-3.4,0.754,5017.5,0.0
262.0,999.0,1.4,4.962,5228.1,0.0
126.0,999.0,1.4,4.962,5228.1,0.0
211.0,999.0,1.1,4.857,5191.0,0.0
87.0,999.0,1.4,4.965,5228.1,0.0
319.0,999.0,1.4,4.962,5228.1,0.0
228.0,999.0,1.4,4.968,5228.1,0.0
138.0,999.0,-0.1,4.153,5195.8,0.0
110.0,999.0,-2.9,1.268,5076.2,0.0
166.0,999.0,-1.1,0.982,4963.6,0.0
192.0,999.0,1.4,4.965,5228.1,0.0
312.0,999.0,1.4,4.965,5228.1,0.0
1339.0,999.0,1.4,4.957,5228.1,0.0
194.0,999.0,-1.1,0.972,4963.6,1.0
72.0,999.0,1.4,4.866,5228.1,0.0
255.0,999.0,1.4,4.968,5228.1,0.0
443.0,999.0,1.4,4.962,5228.1,0.0
143.0,999.0,1.1,4.864,5191.0,0.0
714.0,999.0,1.4,4.964,5228.1,0.0
320.0,999.0,1.4,4.957,5228.1,0.0
36.0,999.0,1.4,4.962,5228.1,0.0
211.0,999.0,-1.8,1.466,5099.1,0.0
454.0,999.0,-3.0,0.71,5023.5,0.0
370.0,999.0,-0.1,4.076,5195.8,0.0
91.0,999.0,1.1,4.859,5191.0,0.0
102.0,999.0,-1.8,1.266,5099.1,0.0
170.0,999.0,-0.2,3.488,5176.3,0.0
1608.0,999.0,1.4,4.961,5228.1,1.0
70.0,999.0,-1.8,1.299,5099.1,0.0
101.0,999.0,-0.1,4.968,5195.8,1.0
241.0,999.0,1.4,4.959,5228.1,0.0
79.0,999.0,1.1,4.857,5191.0,0.0
171.0,999.0,1.1,4.864,5191.0,0.0
324.0,999.0,-0.1,4.191,5195.8,0.0
71.0,999.0,1.4,4.955,5228.1,0.0
471.0,999.0,-1.8,1.266,5099.1,0.0
1118.0,999.0,-3.4,0.724,5017.5,0.0
121.0,999.0,1.1,4.857,5191.0,0.0
290.0,999.0,-1.8,1.435,5099.1,0.0
214.0,999.0,1.4,4.964,5228.1,0.0
332.0,999.0,1.4,4.963,5228.1,0.0
4.0,999.0,-1.8,1.244,5099.1,0.0
59.0,999.0,-0.1,4.021,5195.8,0.0
11.0,999.0,-1.8,1.244,5099.1,0.0
80.0,999.0,1.4,4.865,5228.1,0.0
63.0,999.0,1.4,4.967,5228.1,0.0
37.0,999.0,1.4,4.968,5228.1,0.0
154.0,999.0,1.1,4.857,5191.0,0.0
305.0,999.0,1.1,4.86,5191.0,0.0
731.0,999.0,-1.8,1.291,5099.1,1.0
249.0,999.0,-1.7,0.899,4991.6,1.0
246.0,999.0,1.1,4.857,5191.0,0.0
56.0,999.0,-0.1,4.191,5195.8,0.0
76.0,3.0,-1.8,1.354,5099.1,0.0
36.0,999.0,-1.1,0.882,4963.6,0.0
154.0,999.0,-1.8,1.415,5099.1,0.0
68.0,999.0,-1.8,1.334,5099.1,0.0
194.0,3.0,-1.7,0.79,4991.6,1.0
707.0,999.0,-1.8,1.479,5099.1,1.0
62.0,999.0,1.4,4.962,5228.1,0.0
9.0,999.0,1.4,4.964,5228.1,0.0
103.0,999.0,1.4,4.962,5228.1,0.0
206.0,999.0,1.4,4.964,5228.1,0.0
45.0,999.0,-0.1,4.076,5195.8,0.0
153.0,999.0,1.1,4.856,5191.0,0.0
56.0,999.0,1.1,4.864,5191.0,0.0
72.0,999.0,1.4,4.964,5228.1,0.0
234.0,3.0,-3.4,0.715,5017.5,1.0
246.0,999.0,1.1,4.857,5191.0,0.0
152.0,999.0,-1.8,1.25,5099.1,0.0
119.0,999.0,1.1,4.857,5191.0,0.0
128.0,999.0,1.1,4.855,5191.0,0.0
152.0,999.0,1.4,4.967,5228.1,0.0
78.0,999.0,-1.8,1.811,5099.1,0.0
389.0,7.0,-1.8,0.672,5008.7,1.0
248.0,999.0,-3.0,0.71,5023.5,0.0
290.0,999.0,1.1,4.857,5191.0,0.0
275.0,999.0,-1.8,1.281,5099.1,0.0
130.0,999.0,1.4,4.966,5228.1,0.0
781.0,999.0,1.4,4.966,5228.1,0.0
176.0,999.0,1.1,4.855,5191.0,0.0
192.0,999.0,-1.8,1.25,5099.1,0.0
394.0,999.0,-1.8,1.498,5099.1,0.0
210.0,999.0,1.1,4.855,5191.0,0.0
166.0,999.0,-1.8,1.25,5099.1,0.0
112.0,999.0,1.1,4.86,5191.0,0.0
190.0,999.0,1.4,4.965,5228.1,0.0
195.0,999.0,1.4,4.964,5228.1,0.0
134.0,999.0,1.1,4.856,5191.0,0.0
142.0,999.0,1.4,4.957,5228.1,0.0
74.0,4.0,-2.9,1.262,5076.2,1.0
69.0,999.0,1.1,4.856,5191.0,0.0
99.0,999.0,1.4,4.962,5228.1,0.0
307.0,999.0,1.4,4.958,5228.1,0.0
130.0,999.0,1.1,4.857,5191.0,0.0
131.0,999.0,1.4,4.962,5228.1,0.0
326.0,999.0,1.4,4.865,5228.1,0.0
125.0,999.0,1.1,4.857,5191.0,0.0
221.0,999.0,1.1,4.859,5191.0,0.0
428.0,999.0,1.1,4.859,5191.0,0.0
423.0,999.0,1.4,4.961,5228.1,0.0
582.0,999.0,-1.7,0.822,4991.6,0.0
7.0,999.0,-1.8,1.291,5099.1,0.0
225.0,999.0,1.4,4.968,5228.1,0.0
101.0,999.0,1.4,4.959,5228.1,0.0
244.0,999.0,-1.8,1.291,5099.1,0.0
117.0,999.0,1.4,4.963,5228.1,0.0
186.0,999.0,1.1,4.86,5191.0,0.0
699.0,13.0,-1.8,0.697,5008.7,1.0
260.0,999.0,1.4,4.962,5228.1,0.0
293.0,999.0,1.1,4.857,5191.0,0.0
29.0,999.0,1.4,4.864,5228.1,0.0
291.0,999.0,1.1,4.858,5191.0,0.0
206.0,999.0,1.1,4.86,5191.0,0.0
3078.0,999.0,1.1,4.858,5191.0,0.0
33.0,999.0,1.4,4.96,5228.1,0.0
234.0,999.0,-3.4,0.716,5017.5,1.0
340.0,999.0,-0.1,4.12,5195.8,0.0
318.0,999.0,-2.9,1.059,5076.2,0.0
258.0,999.0,-0.1,4.12,5195.8,0.0
990.0,999.0,1.4,4.965,5228.1,1.0
121.0,999.0,-1.8,1.313,5099.1,0.0
560.0,999.0,1.4,4.961,5228.1,1.0
123.0,999.0,-1.8,1.25,5099.1,0.0
253.0,999.0,1.1,4.86,5191.0,0.0
79.0,999.0,-2.9,1.26,5076.2,0.0
17.0,999.0,-1.8,1.244,5099.1,0.0
117.0,999.0,1.1,4.857,5191.0,0.0
93.0,999.0,-1.8,1.266,5099.1,0.0
322.0,999.0,-1.8,1.334,5099.1,0.0
166.0,999.0,1.4,4.965,5228.1,0.0
595.0,999.0,-3.4,0.781,5017.5,0.0
378.0,999.0,-1.1,0.879,4963.6,0.0
207.0,999.0,-1.8,1.291,5099.1,0.0
428.0,999.0,-1.8,1.266,5099.1,0.0
499.0,999.0,1.4,4.967,5228.1,0.0
125.0,999.0,1.4,4.961,5228.1,0.0
413.0,999.0,1.4,4.968,5228.1,0.0
159.0,999.0,-1.8,1.334,5099.1,0.0
979.0,999.0,1.4,4.963,5228.1,0.0
128.0,999.0,1.4,4.963,5228.1,0.0
148.0,999.0,1.1,4.859,5191.0,0.0
541.0,999.0,-1.8,1.291,5099.1,0.0
377.0,999.0,-3.0,0.718,5023.5,0.0
252.0,999.0,1.4,4.968,5228.1,0.0
278.0,999.0,-0.1,4.153,5195.8,0.0
177.0,999.0,-1.8,0.644,5008.7,0.0
197.0,999.0,1.1,4.859,5191.0,0.0
222.0,999.0,-1.8,1.299,5099.1,0.0
99.0,999.0,-1.8,1.281,5099.1,0.0
402.0,999.0,-1.8,1.334,5099.1,0.0
205.0,999.0,-0.1,4.021,5195.8,0.0
652.0,999.0,-1.8,1.365,5099.1,1.0
98.0,999.0,1.4,4.959,5228.1,0.0
216.0,999.0,1.1,4.857,5191.0,0.0
55.0,999.0,1.4,4.968,5228.1,0.0
360.0,999.0,1.4,4.959,5228.1,0.0
204.0,999.0,1.4,4.961,5228.1,0.0
638.0,999.0,1.4,4.963,5228.1,1.0
366.0,999.0,1.1,4.86,5191.0,0.0
205.0,999.0,1.4,4.962,5228.1,0.0
70.0,999.0,1.1,4.855,5191.0,0.0
123.0,999.0,1.1,4.856,5191.0,0.0
225.0,999.0,1.4,4.961,5228.1,0.0
327.0,999.0,-1.8,1.299,5099.1,0.0
95.0,999.0,1.1,4.86,5191.0,0.0
31.0,999.0,1.1,4.855,5191.0,0.0
139.0,999.0,1.4,4.962,5228.1,0.0
483.0,999.0,1.1,4.86,5191.0,0.0
238.0,999.0,-1.1,1.046,4963.6,1.0
536.0,999.0,1.1,4.864,5191.0,0.0
218.0,999.0,1.1,4.86,5191.0,0.0
125.0,999.0,-1.8,1.281,5099.1,0.0
545.0,999.0,1.4,4.967,5228.1,0.0
287.0,999.0,1.4,4.962,5228.1,0.0
351.0,999.0,1.4,4.964,5228.1,0.0
135.0,999.0,1.1,4.86,5191.0,0.0
75.0,999.0,1.4,4.966,5228.1,0.0
699.0,999.0,1.4,4.961,5228.1,0.0
310.0,999.0,-1.8,1.51,5099.1,0.0
204.0,999.0,-3.4,0.742,5017.5,1.0
579.0,999.0,-1.8,1.41,5099.1,0.0
26.0,999.0,1.1,4.857,5191.0,0.0
126.0,999.0,1.4,4.866,5228.1,0.0
540.0,9.0,-1.8,1.415,5099.1,0.0
332.0,999.0,-0.1,4.191,5195.8,0.0
598.0,999.0,1.4,4.963,5228.1,0.0
342.0,999.0,1.4,4.864,5228.1,0.0
335.0,999.0,-2.9,1.266,5076.2,1.0
135.0,999.0,1.4,4.961,5228.1,0.0
266.0,999.0,-1.8,1.25,5099.1,0.0
197.0,999.0,1.4,4.961,5228.1,0.0
86.0,999.0,-1.8,1.281,5099.1,0.0
214.0,999.0,1.4,4.961,5228.1,0.0
128.0,999.0,1.4,4.965,5228.1,0.0
149.0,999.0,1.4,4.963,5228.1,0.0
409.0,999.0,1.1,4.857,5191.0,0.0
144.0,999.0,-1.8,1.25,5099.1,0.0
257.0,999.0,-3.4,0.72,5017.5,1.0
108.0,999.0,1.1,4.859,5191.0,0.0
167.0,999.0,-0.1,4.12,5195.8,0.0
331.0,999.0,1.4,4.963,5228.1,0.0
78.0,999.0,-1.8,1.548,5099.1,0.0
410.0,999.0,-3.4,0.722,5017.5,1.0
76.0,999.0,1.4,4.961,5228.1,0.0
222.0,999.0,-1.8,1.299,5099.1,0.0
185.0,999.0,-1.8,1.291,5099.1,0.0
295.0,999.0,1.4,4.958,5228.1,0.0
201.0,999.0,1.4,4.961,5228.1,0.0
122.0,999.0,-1.7,0.904,4991.6,0.0
239.0,999.0,-1.8,1.281,5099.1,0.0
298.0,999.0,-0.1,4.076,5195.8,0.0
151.0,999.0,1.4,4.963,5228.1,0.0
179.0,999.0,1.4,4.96,5228.1,0.0
165.0,999.0,-1.8,0.692,5008.7,0.0
191.0,999.0,-1.8,1.266,5099.1,1.0
66.0,999.0,1.1,4.856,5191.0,0.0
92.0,999.0,-1.8,1.405,5099.1,0.0
1327.0,999.0,1.4,4.963,5228.1,1.0
268.0,999.0,1.4,4.964,5228.1,0.0
120.0,999.0,1.4,4.963,5228.1,0.0
99.0,999.0,-2.9,0.881,5076.2,0.0
50.0,999.0,-1.8,1.299,5099.1,0.0
177.0,999.0,-1.8,1.299,5099.1,0.0
456.0,999.0,-1.1,1.044,4963.6,1.0
359.0,999.0,-1.8,0.643,5008.7,0.0
608.0,12.0,-1.1,1.029,4963.6,1.0
372.0,999.0,1.4,4.956,5228.1,0.0
276.0,999.0,-1.8,1.344,5099.1,0.0
184.0,999.0,-1.1,1.043,4963.6,1.0
408.0,999.0,-1.8,1.313,5099.1,0.0
144.0,999.0,-1.8,1.266,5099.1,0.0
428.0,999.0,1.4,4.966,5228.1,0.0
167.0,999.0,-3.4,0.742,5017.5,0.0
53.0,999.0,1.4,4.866,5228.1,0.0
376.0,999.0,1.1,4.86,5191.0,0.0
90.0,999.0,1.4,4.965,5228.1,0.0
39.0,999.0,1.4,4.968,5228.1,0.0
497.0,999.0,-1.8,1.354,5099.1,0.0
83.0,999.0,1.4,4.957,5228.1,0.0
259.0,999.0,-1.8,1.291,5099.1,0.0
105.0,999.0,-0.1,4.153,5195.8,0.0
394.0,999.0,1.4,4.959,5228.1,0.0
606.0,6.0,-2.9,0.861,5076.2,1.0
300.0,999.0,-1.8,1.291,5099.1,0.0
1243.0,999.0,-1.8,1.313,5099.1,0.0
211.0,999.0,1.1,4.855,5191.0,0.0
158.0,3.0,-3.4,0.715,5017.5,1.0
544.0,999.0,1.4,4.958,5228.1,0.0
206.0,999.0,1.4,4.966,5228.1,0.0
14.0,999.0,1.4,4.968,5228.1,0.0
196.0,999.0,-1.8,1.281,5099.1,0.0
285.0,999.0,1.4,4.961,5228.1,0.0
45.0,999.0,1.4,4.961,5228.1,0.0
311.0,999.0,-1.8,1.25,5099.1,0.0
1089.0,999.0,1.4,4.963,5228.1,0.0
100.0,999.0,1.4,4.959,5228.1,0.0
137.0,999.0,1.4,4.961,5228.1,0.0
169.0,999.0,1.4,4.957,5228.1,0.0
221.0,999.0,1.4,4.96,5228.1,0.0
88.0,999.0,1.1,4.857,5191.0,0.0
161.0,999.0,1.4,4.962,5228.1,0.0
322.0,999.0,1.1,4.855,5191.0,0.0
146.0,999.0,-0.1,4.12,5195.8,0.0
108.0,999.0,1.4,4.963,5228.1,0.0
468.0,999.0,1.4,4.968,5228.1,0.0
205.0,999.0,1.1,4.864,5191.0,0.0
222.0,999.0,1.4,4.864,5228.1,0.0
144.0,999.0,1.4,4.865,5228.1,0.0
121.0,999.0,1.1,4.856,5191.0,0.0
297.0,999.0,-2.9,1.044,5076.2,1.0
